title,rating,movieId,userId,# of ratings
Eddie the Eagle (2016),2.8333333333333335,151455.0,406.0,3
Eden (2014),4.0,127184.0,119.0,1
Eden Lake (2008),4.0,66090.0,432.0,1
"Edge of Heaven, The (Auf der anderen Seite) (2007)",3.5,55555.0,351.0,1
"Edge of Love, The (2008)",3.0,60894.0,351.0,1
Edge of Tomorrow (2014),3.977272727272727,111759.0,296.40909090909093,44
"Edge, The (1997)",3.0,1615.0,328.8181818181818,11
Edmond (2005),3.5,46572.0,329.3333333333333,3
Educating Rita (1983),3.1666666666666665,8183.0,370.3333333333333,3
"Education, An (2009)",3.8333333333333335,71579.0,300.0,6
"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",4.0,33903.0,399.2,5
Edward Scissorhands (1990),3.7,2291.0,327.3125,80
Eichmann (2007),5.0,69860.0,419.0,1
Eight Below (2006),3.0,43917.0,265.0,4
Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),1.5,5879.0,363.0,4
Eight Legged Freaks (2002),2.75,5478.0,381.125,8
Eight Men Out (1988),3.75,4322.0,328.3,10
"Eighth Day, The (Huitième jour, Le) (1996)",3.5,1117.0,606.0,1
Einstein and Eddington (2008),3.5,92094.0,18.0,1
El Cid (1961),3.0,31617.0,483.0,1
Election (1999),3.6607142857142856,2599.0,320.875,56
Elections Day (2007),4.5,134184.0,105.0,1
Electra Glide in Blue (1973),3.5,32632.0,221.0,1
Electroma (2006),1.0,55061.0,599.0,1
Elektra (2005),2.05,31221.0,425.8,10
Elektra Luxx (2010),2.5,87444.0,383.0,2
"Element of Crime, The (Forbrydelsens Element) (1984)",4.0,7134.0,405.0,1
Elephant (2003),3.5555555555555554,6890.0,429.55555555555554,9
"Elephant Man, The (1980)",4.029411764705882,2313.0,376.1764705882353,17
Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),4.0,32179.0,346.0,1
Elf (2003),3.6923076923076925,6936.0,322.64102564102564,39
Elite Squad (Tropa de Elite) (2007),4.3,55721.0,306.0,10
Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),4.357142857142857,85342.0,342.0,7
Elizabeth (1998),3.6739130434782608,2336.0,338.60869565217394,23
Elizabeth: The Golden Age (2007),2.75,55274.0,221.0,2
Elizabethtown (2005),3.5,39231.0,433.0,4
Ella Enchanted (2004),3.357142857142857,7380.0,383.42857142857144,7
Elle (2016),4.0,161966.0,125.0,1
Elling (2001),4.5,5890.0,41.5,2
Elmer Gantry (1960),4.0,4190.0,448.0,2
Elsa & Fred (2005),3.5,184349.0,89.0,1
Elsa & Fred (2014),2.0,122932.0,448.0,1
Elysium (2013),3.3125,103253.0,320.25,16
"Embalmer, The (Imbalsamatore, L') (2002)",4.0,6553.0,606.0,1
Embassy (2013),4.0,171811.0,89.0,1
Embrace of the Serpent (2016),3.5,152065.0,318.0,1
"Emerald Forest, The (1985)",3.0,2370.0,342.0,1
Emerald Green (2016),4.0,179511.0,210.0,1
Emma (1996),3.903225806451613,1680.5806451612902,312.93548387096774,31
Emma (2009),2.5,84847.0,513.0,2
Emmanuelle (1974),3.5,26317.0,318.0,1
"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",3.6666666666666665,3158.0,370.0,3
"Emperor's New Clothes, The (2001)",4.0,5422.0,414.0,1
"Emperor's New Groove 2: Kronk's New Groove, The (2005)",4.5,76301.0,89.0,1
"Emperor's New Groove, The (2000)",3.7162162162162162,4016.0,296.4864864864865,37
Empire (2002),4.5,5901.0,608.0,1
Empire Records (1995),3.3846153846153846,3477.0,334.61538461538464,13
Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),4.5,79006.0,522.0,1
Empire of the Sun (1987),3.95,4103.0,406.9,10
Employee of the Month (2004),2.25,31445.0,323.0,2
Employee of the Month (2006),2.8333333333333335,48520.0,237.83333333333334,6
Empties (2007),5.0,173963.0,105.0,1
Enchanted (2007),3.676470588235294,56152.0,362.6470588235294,17
Enchanted April (1992),4.0,1177.0,276.8333333333333,6
Encino Man (1992),2.4,3243.0,368.53333333333336,15
Encounters at the End of the World (2008),4.5,60333.0,490.0,3
End of Days (1999),2.7,3113.0,311.2,15
End of Watch (2012),3.9166666666666665,96811.0,263.3333333333333,6
"End of the Affair, The (1999)",4.0,3125.0,474.0,1
Ender's Game (2013),3.4375,106002.0,361.875,16
Endgame (2009),3.0,78959.0,599.0,1
Endless Poetry (2016),3.5,164280.0,50.0,1
"Endless Summer, The (1966)",4.166666666666667,3653.0,204.0,3
"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",3.5,4783.0,20.0,1
Enemy (2013),3.5,108729.0,308.2857142857143,7
Enemy Mine (1985),4.0,7481.0,392.0,4
Enemy at the Gates (2001),3.5125,4223.0,295.35,40
Enemy of the State (1998),3.4925373134328357,2353.0,330.3880597014925,67
"Enforcer, The (1976)",4.0,4945.0,238.0,1
"English Patient, The (1996)",3.7111111111111112,1183.0,309.9555555555556,45
"English Teacher, The (2013)",2.0,102165.0,448.0,1
English Vinglish (2012),5.0,99636.0,106.0,1
"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",3.2045454545454546,468.0,299.54545454545456,22
Enigma (2001),3.142857142857143,5316.0,326.57142857142856,7
Enough (2002),4.0,5387.0,383.0,3
Enough Said (2013),3.0,105211.0,229.0,2
Enron: The Smartest Guys in the Room (2005),4.0,33154.0,302.0,6
Enter the Dragon (1973),4.038461538461538,7482.0,350.61538461538464,13
Enter the Void (2009),5.0,78836.0,464.0,2
Entertaining Angels: The Dorothy Day Story (1996),5.0,1140.0,85.0,1
Entourage (2015),2.0,134783.0,298.0,1
Entrapment (1999),2.988372093023256,2605.0,295.83720930232556,43
Envy (2004),2.75,7448.0,311.25,4
Epic (2013),3.0,102720.0,279.5,2
Epic Movie (2007),1.125,50798.0,313.0,4
"Equalizer, The (2014)",3.2777777777777777,112171.0,430.0,9
Equilibrium (2002),3.875,5903.0,298.65909090909093,44
Equus (1977),3.5,6234.0,23.0,1
Er ist wieder da (2015),2.8333333333333335,143969.0,169.33333333333334,3
Eragon (2006),2.3333333333333335,49649.0,373.9166666666667,12
Eraser (1996),3.109375,786.0,340.546875,64
Eraserhead (1977),3.75,3676.0,426.1,10
Erik the Viking (1989),3.0,4591.0,291.0,5
Erin Brockovich (2000),3.5285714285714285,3408.0,319.24285714285713,70
Ernest & Célestine (Ernest et Célestine) (2012),4.5,108540.0,105.0,1
Ernest Goes to Camp (1987),1.4,4104.0,401.4,5
Ernest Goes to Jail (1990),3.5,5584.0,226.0,1
Ernest Rides Again (1993),1.0,69227.0,599.0,1
Ernest Saves Christmas (1988),1.625,4502.0,329.5,4
Ernest Scared Stupid (1991),2.0833333333333335,5585.0,305.8333333333333,6
Eros (2004),3.75,89801.0,462.0,2
Escaflowne: The Movie (Escaflowne) (2000),3.25,5069.0,538.0,2
Escape From Tomorrow (2013),3.0,105801.0,610.0,1
Escape Plan (2013),4.0,105653.0,222.5,4
Escape from Alcatraz (1979),3.7857142857142856,8340.0,239.14285714285714,7
Escape from L.A. (1996),2.9204545454545454,849.0,307.3863636363636,44
Escape from New York (1981),3.448717948717949,1129.0,348.8205128205128,39
Escape from Planet Earth (2013),4.0,100611.0,398.0,2
Escape from the Planet of the Apes (1971),3.0,2533.0,363.06666666666666,15
Escape to Witch Mountain (1975),3.0555555555555554,1009.0,221.33333333333334,9
"Escort, The (Scorta, La) (1993)",3.0,579.0,606.0,1
Eternal Sunshine of the Spotless Mind (2004),4.1603053435114505,7361.0,323.381679389313,131
Ethan Frome (1993),4.0,6049.0,108.0,1
Ethel & Ernest (2016),2.5,165489.0,517.0,1
Eulogy (2004),3.0,8918.0,232.0,1
EuroTrip (2004),3.1333333333333333,7317.0,279.3333333333333,15
Europa (Zentropa) (1991),4.0,6971.0,182.0,1
Europa Europa (Hitlerjunge Salomon) (1990),4.333333333333333,6235.0,336.6666666666667,3
European Vacation (aka National Lampoon's European Vacation) (1985),2.6333333333333333,2794.0,406.93333333333334,15
Eva (2011),5.0,94810.0,483.0,1
Evan Almighty (2007),2.5384615384615383,53993.0,273.3076923076923,13
Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),3.8333333333333335,70533.0,367.0,3
Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),3.5,84187.0,367.0,3
Evangelion: 3.0 You Can (Not) Redo (2012),2.5,106873.0,367.0,3
Eve of Destruction (1991),1.0,6574.0,414.0,1
Eve's Bayou (1997),3.0,1660.0,288.0,1
Evelyn (2002),3.0,5947.0,140.0,1
Even Cowgirls Get the Blues (1993),2.3333333333333335,444.0,461.0,6
Even the Rain (También la lluvia) (2010),4.0,84240.0,326.0,1
"Evening with Kevin Smith 2: Evening Harder, An (2006)",2.75,56012.0,286.0,2
Event Horizon (1997),2.94,1590.0,300.6,25
Ever After: A Cinderella Story (1998),3.619047619047619,2125.0,399.3809523809524,21
Everest (1998),4.25,1797.0,356.0,6
Everest (2015),3.0833333333333335,142448.0,339.1666666666667,6
"Everlasting Piece, An (2000)",4.0,4032.0,182.0,1
Every Secret Thing (2014),2.0,140850.0,448.0,1
Every Which Way But Loose (1978),3.0,5382.0,361.0,3
Everybody Wants Some (2016),4.166666666666667,156371.0,344.3333333333333,3
Everybody's Famous! (Iedereen beroemd!) (2000),2.0,4926.0,414.0,1
Everyone Says I Love You (1996),3.466666666666667,1057.0,326.93333333333334,15
Everything Is Illuminated (2005),3.7777777777777777,36535.0,414.55555555555554,9
Everything Must Go (2010),2.6666666666666665,87298.0,331.6666666666667,3
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),3.4583333333333335,3812.0,406.0,12
Everything or Nothing: The Untold Story of 007 (2012),3.0,99846.0,448.0,1
Evil Aliens (2005),4.5,44777.0,89.0,1
Evil Dead (2013),3.25,101739.0,495.0,2
Evil Dead II (Dead by Dawn) (1987),4.044117647058823,1261.0,342.5,34
"Evil Dead, The (1981)",3.8181818181818183,4105.0,386.45454545454544,22
Evita (1996),3.4166666666666665,1416.0,329.8333333333333,12
Evolution (2001),3.037037037037037,4343.0,315.5925925925926,27
"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",2.25,26510.0,604.5,2
Ewoks: The Battle for Endor (1985),3.0,26542.0,604.5,2
Ex Drummer (2007),5.0,59814.0,405.0,1
Ex Machina (2015),3.9107142857142856,115713.0,286.42857142857144,28
"Ex, The (2007)",4.0,52867.0,307.0,1
Exam (2009),3.8,78349.0,259.0,5
Excalibur (1981),3.64,2872.0,330.92,25
Excess Baggage (1997),2.75,1605.0,522.0,4
Executive Decision (1996),3.3780487804878048,494.0,345.5853658536585,41
Executive Suite (1954),3.0,8462.0,474.0,1
Exit Through the Gift Shop (2010),4.038461538461538,77455.0,267.7692307692308,13
Exit Wounds (2001),2.75,4224.0,283.0,2
Exit to Eden (1994),2.588235294117647,234.0,262.05882352941177,17
Exodus (1960),3.5,5799.0,474.0,1
Exodus: Gods and Kings (2014),2.75,116887.0,415.0,2
"Exorcism of Emily Rose, The (2005)",2.9166666666666665,37720.0,356.0,6
Exorcist II: The Heretic (1977),1.5,1998.0,481.75,4
"Exorcist III, The (1990)",2.0,1999.0,333.0,4
"Exorcist, The (1973)",3.80188679245283,1997.0,405.8867924528302,53
Exorcist: The Beginning (2004),2.5,8815.0,297.0,3
Exotica (1994),3.5,233.0,377.0,12
Expelled: No Intelligence Allowed (2008),1.0,59295.0,420.0,1
"Expendables 2, The (2012)",3.5,91485.0,386.3,10
"Expendables, The (2010)",3.0588235294117645,79695.0,342.47058823529414,17
Experimenter (2015),4.5,127116.0,111.0,1
Explorers (1985),3.5,7743.0,283.5,2
Exposed (2016),1.5,151501.0,448.0,1
"Express, The (2008)",3.0,62799.0,28.0,1
Exte: Hair Extensions (2007),3.0,139511.0,610.0,1
"Exterminating Angel, The (Ángel exterminador, El) (1962)",1.5,8620.0,528.0,2
Extract (2009),2.0,71248.0,373.0,2
"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",2.5,79895.0,599.0,1
Extraordinary Tales (2015),2.5,145080.0,318.0,1
Extreme Days (2001),2.0,4818.0,414.0,1
Extreme Measures (1996),2.5,1003.0,465.0,3
Extreme Ops (2002),1.75,5880.0,426.0,2
Extremely Loud and Incredibly Close (2011),2.75,91325.0,437.0,2
Extremities (1986),3.75,2419.0,344.0,2
Eye See You (D-Tox) (2002),2.5,7477.0,514.0,1
Eye for an Eye (1996),3.75,61.0,363.5,6
"Eye for an Eye, An (1981)",4.0,4946.0,238.0,1
Eye in the Sky (2016),2.8333333333333335,155288.0,497.3333333333333,3
Eye of the Beholder (1999),1.5833333333333333,3238.0,337.3333333333333,6
"Eye, The (Gin gwai) (Jian gui) (2002)",3.25,6909.0,536.5,2
Eyes Wide Shut (1999),3.4622641509433962,2712.0,322.60377358490564,53
"Eyes Without a Face (Yeux sans visage, Les) (1959)",3.0,841.0,493.5,2
Eyes of Laura Mars (1978),3.5,3445.0,465.25,4
"Eyes of Tammy Faye, The (2000)",3.75,3859.0,468.0,2
"Eyewitness (Janitor, The) (1981)",4.0,5733.0,606.0,1
"F*ck You, Goethe 2 (2015)",1.0,142602.0,50.0,1
F/X (1986),3.21875,3763.0,374.875,16
F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),2.3,3764.0,350.2,5
FLCL (2000),4.277777777777778,62336.0,331.1111111111111,9
"Fabulous Baker Boys, The (1989)",3.0714285714285716,3684.0,446.14285714285717,7
"Face in the Crowd, A (1957)",4.2,3038.0,383.2,5
Face/Off (1997),3.3701298701298703,1573.0,313.1948051948052,77
Faces of Death (1978),1.75,5735.0,384.5,2
Faces of Death 3 (1985),1.5,5736.0,307.0,1
"Facing Windows (Finestra di fronte, La) (2003)",4.5,27744.0,606.0,1
Factory Girl (2006),3.5,51174.0,318.0,1
"Faculty, The (1998)",2.4782608695652173,2428.0,347.82608695652175,23
Fading Gigolo (2013),4.0,110718.0,119.0,1
Fahrenheit 451 (1966),3.6,6305.0,401.1,10
Fahrenheit 9/11 (2004),3.4864864864864864,8622.0,320.94594594594594,37
Fail-Safe (1964),4.0,7560.0,474.0,1
Failure to Launch (2006),3.25,44004.0,226.16666666666666,6
Fair Game (1995),1.7,71.0,344.8,5
FairyTale: A True Story (1997),3.5,1654.0,605.0,1
Fall (1997),1.0,1574.0,275.0,1
"Fall of the House of Usher, The (House of Usher) (1960)",3.0,4403.0,347.0,2
"Fall, The (2006)",3.9545454545454546,59387.0,326.6363636363636,11
Fallen (1998),3.5,1754.0,333.46666666666664,15
Fallen Angels (Duo luo tian shi) (1995),2.0,1757.0,462.0,1
"Fallen Idol, The (1948)",2.5,46664.0,600.0,1
Falling Angels (2003),3.5,8952.0,414.0,1
Falling Down (1993),3.5294117647058822,3020.0,325.47058823529414,17
Fame (1980),3.3333333333333335,4936.0,447.44444444444446,9
Family Business (1989),2.25,4593.0,602.5,2
Family Guy Presents Stewie Griffin: The Untold Story (2005),3.7083333333333335,36708.0,371.5,12
Family Guy Presents: Blue Harvest (2007),4.0,127390.0,111.0,1
Family Guy Presents: It's a Trap (2010),3.5833333333333335,85780.0,216.33333333333334,6
"Family Guy Presents: Something, Something, Something, Dark Side (2009)",4.5,140481.0,89.0,1
"Family Man, The (2000)",3.130434782608696,4023.0,334.30434782608694,23
Family Plot (1976),3.1666666666666665,2177.0,561.0,3
"Family Stone, The (2005)",2.875,41573.0,259.0,8
"Family Thing, A (1996)",3.0,635.0,221.0,2
"Family, The (2013)",3.5,104925.0,440.0,3
"Fan, The (1996)",3.0,782.0,383.125,8
Fanboys (2009),2.875,68659.0,313.0,8
Fandango (1985),3.6,2073.0,475.0,5
Fanny and Alexander (Fanny och Alexander) (1982),2.75,2068.0,542.5,2
Fans (1999),4.5,118530.0,89.0,1
Fantasia (1940),3.7830188679245285,1282.0,317.7358490566038,53
Fantasia 2000 (1999),3.8333333333333335,3159.0,288.6666666666667,15
Fantastic Beasts and Where to Find Them (2016),3.6785714285714284,135143.0,280.07142857142856,14
"Fantastic Fear of Everything, A (2012)",4.0,98279.0,268.5,2
Fantastic Four (2005),2.763888888888889,34150.0,351.19444444444446,36
Fantastic Four (2015),2.1,122902.0,484.4,5
Fantastic Four: Rise of the Silver Surfer (2007),2.575,53464.0,311.3,20
Fantastic Mr. Fox (2009),4.083333333333333,72226.0,329.72222222222223,18
"Fantastic Planet, The (Planète sauvage, La) (1973)",4.0,2495.0,240.33333333333334,3
Fantastic Voyage (1966),2.6666666666666665,3927.0,326.5,6
"Fantasticks, The (1995)",4.0,4193.0,311.0,2
Far From Home: The Adventures of Yellow Dog (1995),4.0,238.0,35.0,2
Far and Away (1992),3.1363636363636362,3259.0,332.27272727272725,11
Far from Heaven (2002),3.8636363636363638,5812.0,295.90909090909093,11
"Faraway, So Close (In weiter Ferne, so nah!) (1993)",4.0,3920.0,606.0,1
Farewell My Concubine (Ba wang bie ji) (1993),3.8333333333333335,446.0,303.0,9
"Farewell to Arms, A (1932)",3.0,976.0,474.0,1
Farewell to the King (1989),3.0,4594.0,599.0,1
Fargo (1996),4.116022099447513,608.0,295.03867403314916,181
Farinelli: il castrato (1994),3.6,242.0,329.2,5
"Farmer's Daughter, The (1947)",3.5,8611.0,474.0,1
Farscape: The Peacekeeper Wars (2004),3.5,63433.0,270.5,4
"Fast & Furious (Fast and the Furious 4, The) (2009)",3.25,67923.0,369.6,10
"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",3.357142857142857,102716.0,363.0,7
"Fast Five (Fast and the Furious 5, The) (2011)",3.05,86644.0,379.0,10
Fast Food Nation (2006),3.8333333333333335,49347.0,367.6666666666667,3
"Fast Food, Fast Women (2000)",4.5,4307.0,182.0,1
"Fast Runner, The (Atanarjuat) (2001)",3.8333333333333335,5417.0,289.6666666666667,3
Fast Times at Ridgemont High (1982),3.4761904761904763,3210.0,330.5952380952381,42
"Fast and the Furious, The (2001)",3.066666666666667,4369.0,317.53333333333336,45
"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",2.090909090909091,46335.0,393.90909090909093,11
"Fast, Cheap & Out of Control (1997)",2.5,1649.0,353.3333333333333,3
Faster (2010),5.0,82744.0,380.0,1
Faster Pussycat! Kill! Kill! (1965),3.7,390.0,342.8,5
Fat Albert (2004),1.5,30883.0,253.0,2
Fat City (1972),4.0,5986.0,462.0,1
Fat Girl (À ma soeur!) (2001),3.0,4847.0,510.0,2
Fat Man and Little Boy (1989),3.5,4595.0,414.0,1
Fatal Attraction (1987),3.0972222222222223,3101.0,314.8611111111111,36
Fatal Beauty (1987),1.0,3716.0,368.0,1
Fatal Instinct (1993),3.0,445.0,325.9166666666667,12
Father Goose (1964),3.6666666666666665,4795.0,266.6666666666667,3
Father Hood (1993),2.5,8380.0,599.0,1
Father of the Bride (1950),3.25,934.0,245.08333333333334,12
Father of the Bride (1991),3.5,6944.0,296.0,13
Father of the Bride Part II (1995),3.0714285714285716,5.0,299.57142857142856,49
Fathers' Day (1997),1.0,1526.0,457.0,3
Faust (1926),4.0,4404.0,346.0,1
Fay Grim (2006),2.0,53143.0,599.0,1
Fear (1996),3.2857142857142856,662.0,432.42857142857144,7
Fear City: A Family-Style Comedy (La cité de la peur) (1994),4.0,48045.0,560.0,1
Fear X (2003),2.25,8506.0,453.0,2
Fear and Loathing in Las Vegas (1998),3.967391304347826,1884.0,308.30434782608694,46
Fear of a Black Hat (1994),1.0,449.0,500.0,1
FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),1.5,5556.0,393.3333333333333,3
Fearless (1993),3.625,448.0,372.375,8
"Fearless Hyena, The (Xiao quan guai zhao) (1979)",3.0,98499.0,604.5,2
"Fearless Vampire Killers, The (1967)",3.6666666666666665,8928.0,261.0,3
Feast (2005),2.75,48678.0,458.5,2
Feast (2014),3.0,138702.0,599.0,1
Federal Hill (1994),3.0,406.0,84.0,1
Feds (1988),1.5,4504.0,599.0,1
Feeling Minnesota (1996),2.7,697.0,197.6,5
Felicia's Journey (1999),3.3333333333333335,3055.0,378.0,3
Fellini Satyricon (1969),3.5,4282.0,50.0,1
Fellini's Casanova (Il Casanova di Federico Fellini) (1976),3.5,48638.0,462.0,2
Felon (2008),3.5,60753.0,290.5,2
Felony (2013),3.0,113186.0,448.0,1
Female Perversions (1996),2.5,1312.0,402.5,2
Female Trouble (1975),3.25,4863.0,497.0,2
Femme Fatale (2002),3.375,5809.0,355.25,4
"Femme Nikita, La (Nikita) (1990)",4.071428571428571,1249.0,353.2857142857143,35
Fences (2016),3.0,166705.0,567.0,1
Ferdinand (2017),1.5,180987.0,184.0,1
Ferngully: The Last Rainforest (1992),3.142857142857143,5159.0,406.7142857142857,7
Ferris Bueller's Day Off (1986),3.8394495412844036,2918.0,332.20183486238534,109
Fever Pitch (1997),3.0,2962.0,456.5,2
Fever Pitch (2005),2.9375,32598.0,305.75,8
"Few Good Men, A (1992)",3.789473684210526,2268.0,290.9122807017544,57
Ffolkes (1979),2.0,5209.0,414.0,1
Fiddler on the Roof (1971),3.8125,4857.0,367.375,8
Fido (2006),3.2857142857142856,53468.0,479.42857142857144,7
"Field in England, A (2013)",4.5,103685.0,610.0,1
Field of Dreams (1989),3.517857142857143,1302.0,316.57142857142856,56
"Fiendish Plot of Dr. Fu Manchu, The (1980)",2.0,2286.0,288.0,1
Fierce Creatures (1997),3.0,1425.0,242.25,8
"Fifth Element, The (1997)",3.7456896551724137,1527.0,315.48275862068965,116
Fifty Shades Darker (2017),1.0,168712.0,548.0,1
Fifty Shades of Grey (2015),1.0,125916.0,345.6666666666667,3
Fight Club (1999),4.272935779816514,2959.0,319.89449541284404,218
"Fighter, The (2010)",3.760869565217391,81932.0,311.30434782608694,23
"Fighting Seabees, The (1944)",3.5,3643.0,212.5,2
"Fighting Temptations, The (2003)",3.5,6752.0,82.0,1
Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),0.5,86068.0,21.0,1
Filth (2013),4.5,105593.0,242.5,2
"Filth and the Fury, The (2000)",3.25,3539.0,508.5,2
Final Analysis (1992),2.5,6973.0,606.0,1
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",2.0,2790.0,331.0,2
"Final Countdown, The (1980)",3.0,4939.0,422.0,1
"Final Cut, The (2004)",3.6666666666666665,8939.0,424.0,3
Final Destination (2000),2.9285714285714284,3409.0,333.8857142857143,35
Final Destination 2 (2003),3.05,6058.0,292.8,10
Final Destination 3 (2006),2.8333333333333335,43679.0,361.8888888888889,9
Final Destination 5 (2011),4.5,88932.0,351.0,1
"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",2.6666666666666665,71252.0,407.3333333333333,3
Final Fantasy VII: Advent Children (2004),3.55,37830.0,412.5,10
Final Fantasy: The Spirits Within (2001),3.3548387096774195,4446.0,354.9032258064516,31
Final Flight of the Osiris (2003),3.5,172881.0,380.0,1
Find Me Guilty (2006),3.0,44197.0,480.0,1
Finding Dory (2016),3.576923076923077,157296.0,306.0769230769231,13
Finding Forrester (2000),3.7142857142857144,4019.0,318.32142857142856,28
